student_record_id,Mon330,Mon430,Mon530,Tue330,Tue430,Tue530,Wed330,Wed430,Wed530,Thur330,Thur430,Thur530,current_time,cohort,current_tutor,level,platform,level_platform,n_impossible,n_difficult,n_doable,n_easy
recZf5kq5kn5Jef7k,0,2,4,0,2,4,0,2,4,0,2,4,17:30,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,4,0,4,4
recGC8Lb6SiCJL667,0,2,1,0,4,2,0,4,4,0,4,4,16:15,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,4,1,2,5
rec5ElPWlZnxNDdcp,0,0,1,0,0,1,4,2,1,2,2,1,16:15,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,4,4,3,1
recDymTQpeOIe4W5g,1,4,0,1,4,0,1,4,0,1,4,0,16:15,B12,Kiah,Beginner,Scratch,BeginnerScratch,4,4,0,4
rec4V61m31BJAvMjY,2,2,0,2,2,0,2,2,0,2,2,0,16:15,I13,Jenna,Intermediate1,Scratch,Intermediate1Scratch,4,0,8,0
recuJnKSCfAoxPq0g,0,4,1,0,4,1,0,4,1,0,4,1,16:15,A8,Selasie,Advanced,Python,AdvancedPython,4,4,0,4
recdUXneliFBIYNMB,0,1,4,0,1,4,0,2,4,0,2,4,17:30,A7,Dan,Advanced,Python,AdvancedPython,4,2,2,4
recVrVOrsjA1HMJw6,0,1,2,0,1,2,0,1,2,0,1,2,16:15,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,4,4,4,0
recdVxkJHCxsw3gNr,0,2,4,0,2,4,0,2,4,0,2,4,16:15,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,4,0,4,4
recnhJsDczOYttpHM,2,2,0,2,2,2,2,2,2,0,0,0,15:00,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,4,0,8,0
recdPA7UmXLLwSyLy,1,1,0,2,4,0,2,4,0,2,2,0,16:15,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,4,2,4,2
recSXc0iAbWMeenkv,1,4,0,1,4,0,1,4,0,1,4,0,16:15,B13,Christine,Beginner,Scratch,BeginnerScratch,4,4,0,4
recz2J14vqmzWK06A,1,1,0,2,2,0,2,2,0,2,4,0,15:00,A10,Greg,Advanced,LiveCode,AdvancedLiveCode,4,2,5,1
rec9wAFB2sETIPAdL,4,4,0,4,4,0,4,4,0,4,4,0,16:15,A12,Louise,Advanced,Scratch,AdvancedScratch,4,0,0,8
rec1SxqzAgWiOA1IC,0,2,4,0,2,4,0,2,4,0,2,4,17:30,B11,Dieter,Beginner,Scratch,BeginnerScratch,4,0,4,4
recaLBEgpYiDKZbGW,0,2,4,0,2,4,0,2,4,0,2,4,17:30,A8,Greg,Advanced,Python,AdvancedPython,4,0,4,4
recx3gtviwdFM1dLa,0,2,2,0,2,2,0,2,2,0,2,2,16:15,A9,Louise,Advanced,LiveCode,AdvancedLiveCode,4,0,8,0
recM6y68npcmmD54w,0,2,1,0,2,2,0,2,1,0,2,2,16:15,A12,Louise,Advanced,Scratch,AdvancedScratch,4,2,6,0
rec5sZ5Iaj7dsRmGc,0,2,4,0,2,4,0,2,4,0,2,4,16:15,B13,Dieter,Beginner,Scratch,BeginnerScratch,4,0,4,4
rec6fuPKa2d1MIcIW,0,1,2,0,1,2,0,1,2,0,1,2,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,4,4,4,0
recoqjfKKIe7gwS8i,0,2,2,0,2,2,0,4,2,0,2,4,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,4,0,6,2
rec4WQbR8qOhuV0jY,0,2,4,0,2,4,0,2,4,0,2,4,17:30,A12,Jenna,Advanced,Scratch,AdvancedScratch,4,0,4,4
recSN3eYw59zXj9pI,0,2,1,0,2,1,0,2,1,0,2,1,17:30,I8,Joseph,Intermediate2,Scratch,Intermediate2Scratch,4,4,4,0
reclG6j5aLespphZZ,0,0,1,4,4,2,0,0,1,4,4,2,16:15,B12,Kiah,Beginner,Scratch,BeginnerScratch,4,2,2,4
recibP8LheDeGpnAZ,0,1,4,0,1,4,0,1,4,0,1,4,17:30,I12,Julian,Intermediate1,Scratch,Intermediate1Scratch,4,4,0,4
rec6UqF7C70IrPFdF,0,2,4,0,2,4,0,2,4,0,2,2,17:30,I11,Liza,Intermediate2,Scratch,Intermediate2Scratch,4,0,5,3
recNu3NYVD8uSpijh,2,2,0,4,2,0,4,2,0,4,2,0,16:15,P13,Miche,PreBeginner,Scratch,PreBeginnerScratch,4,0,5,3
rec7tonzoH5WsseJU,4,1,0,4,1,0,4,1,0,4,1,0,15:00,I12,Liza,Intermediate1,Scratch,Intermediate1Scratch,4,4,0,4
reckBqLdpoEDYLgMl,0,2,1,0,2,1,0,2,1,0,2,1,16:15,P13,Miche,PreBeginner,Scratch,PreBeginnerScratch,4,4,4,0
reclVeaDMl0ZcYhmU,0,2,2,0,2,2,0,2,2,0,2,2,17:30,A12,Matthew,Advanced,Scratch,AdvancedScratch,4,0,8,0
recCHvrPpyB9a0hro,0,1,4,0,1,4,0,1,4,0,1,4,17:30,A10,Michael,Advanced,LiveCode,AdvancedLiveCode,4,4,0,4
recroJ2vxsYIhGzDT,1,2,2,1,0,0,2,2,2,1,0,0,16:15,B13,Dieter,Beginner,Scratch,BeginnerScratch,4,3,5,0
recRpJFmRfcPz3kQg,1,4,0,1,4,0,1,4,0,1,4,0,16:15,B12,Kiah,Beginner,Scratch,BeginnerScratch,4,4,0,4
recpR6XFmZcEfGI2a,1,0,4,2,0,4,2,0,4,2,0,4,17:30,B10,Christine,Beginner,Scratch,BeginnerScratch,4,1,3,4
rech4yHEnvXnyhxtL,2,1,0,1,1,1,2,4,4,0,0,0,16:15,A8,Greg,Advanced,Python,AdvancedPython,4,4,2,2
recUTQYcpfYcIdOiu,0,2,1,0,2,1,0,2,1,0,2,1,17:30,A10,Michael,Advanced,LiveCode,AdvancedLiveCode,4,4,4,0
recPJquVfaekaHxxt,0,1,2,0,1,2,0,1,2,0,1,2,16:15,A8,Jenna,Advanced,Python,AdvancedPython,4,4,4,0
recuZojHdH14pg0hd,0,4,4,0,4,4,0,4,4,0,4,4,17:30,A8,Greg,Advanced,Python,AdvancedPython,4,0,0,8
recWQuyRlKnKIMP1X,0,1,4,0,1,4,0,1,4,0,1,4,17:30,B12,Jess,Beginner,Scratch,BeginnerScratch,4,4,0,4
reccazFOeuZlJO5FE,1,0,0,2,4,4,2,0,0,2,4,4,16:15,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,4,1,3,4
rec6GklEONPj6NoFO,0,1,2,0,1,2,0,1,2,0,1,4,17:30,A8,Michael,Advanced,Python,AdvancedPython,4,4,3,1
recn5GXpREg6RMQdC,0,2,4,0,2,4,0,1,4,0,2,4,17:30,B12,Bilqees,Beginner,Scratch,BeginnerScratch,4,1,3,4
recJfC659sWKrCatc,0,2,4,0,2,4,0,2,4,0,2,4,17:30,I11,Dan,Intermediate2,Scratch,Intermediate2Scratch,4,0,4,4
recVQe3PCn14mWXRu,0,1,2,0,1,2,0,1,2,0,2,4,17:30,A9,Louise,Advanced,LiveCode,AdvancedLiveCode,4,3,4,1
recYbPrJpMYdBLHoT,0,1,1,0,4,4,0,4,4,0,4,4,17:30,A8,Greg,Advanced,Python,AdvancedPython,4,2,0,6
rec9u5n1WeCZVAhBm,0,1,2,0,1,4,0,1,4,0,1,4,17:30,B10,Christine,Beginner,Scratch,BeginnerScratch,4,4,1,3
recGYIuzbcsYLBvj1,1,0,0,1,0,0,4,4,4,2,2,4,15:00,I13,Louise,Intermediate1,Scratch,Intermediate1Scratch,4,2,2,4
recoejUQtu1k0tueu,0,1,4,0,2,4,0,2,4,0,2,4,17:30,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,4,1,3,4
rec73g8tyVaTtwGAW,0,2,2,0,2,2,0,2,2,0,2,2,16:15,P13,Miche,PreBeginner,Scratch,PreBeginnerScratch,4,0,8,0
recfeQuymZ0dJ6mjp,0,1,4,0,1,4,0,1,4,0,1,4,17:30,A12,Jenna,Advanced,Scratch,AdvancedScratch,4,4,0,4
rec0QsMtOq08FTRc3,0,1,2,0,1,2,0,1,4,0,1,2,17:30,A8,Greg,Advanced,Python,AdvancedPython,4,4,3,1
recdb6MJ5rfL0Hzg3,0,2,2,0,2,2,0,2,2,0,2,2,16:15,A13,Jenna,Advanced,Scratch,AdvancedScratch,4,0,8,0
recwUDFRTFeDGKR8s,0,1,2,0,2,2,0,2,2,0,2,2,16:15,A11,Matthew,Advanced,LiveCode,AdvancedLiveCode,4,1,7,0
rec430dclk5nVdByC,4,2,0,4,2,0,4,2,0,4,2,0,16:15,I9,Hendrik,Intermediate2,Scratch,Intermediate2Scratch,4,0,4,4
recf6AQ7XytmOwrbX,0,1,4,0,1,4,0,1,4,0,1,4,16:15,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,4,4,0,4
recVCbZfgzhmnHjLW,0,1,2,0,1,4,0,1,4,0,1,4,16:15,I9,Joseph,Intermediate2,Scratch,Intermediate2Scratch,4,4,1,3
recuoIrAdMBJX5VyG,1,1,0,1,4,0,1,4,0,1,4,0,16:15,A12,Imaan,Advanced,Scratch,AdvancedScratch,4,5,0,3
rec4pJmYaGM6QtDhN,0,1,2,0,1,2,0,1,2,0,1,2,16:15,B12,Tiffany,Beginner,Scratch,BeginnerScratch,4,4,4,0
rec5gNzcesiH2rxnp,0,2,4,0,2,4,0,2,4,0,2,4,16:15,B10,Dieter,Beginner,Scratch,BeginnerScratch,4,0,4,4
rec38hyfALSpDSMl1,0,1,2,0,1,2,0,1,2,1,1,2,17:30,B10,Christine,Beginner,Scratch,BeginnerScratch,3,5,4,0
recyF6Zw0I945dHbb,1,2,2,1,1,0,0,0,4,2,2,2,17:30,A10,Vivienne,Advanced,LiveCode,AdvancedLiveCode,3,3,5,1
recLh5PSTAAUgMQWp,0,2,1,4,4,1,0,2,1,0,2,1,16:15,A10,Michael,Advanced,LiveCode,AdvancedLiveCode,3,4,3,2
recDiPIUJFnbKYpx3,1,2,4,0,2,4,1,2,4,1,0,0,17:30,I12,Julian,Intermediate1,Scratch,Intermediate1Scratch,3,3,3,3
recb7IlrI1o52bZE7,0,0,0,2,2,2,2,2,2,1,1,1,17:30,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,3,3,6,0
rec7rojCzz07VKH12,0,0,1,4,2,1,0,2,2,4,4,1,17:30,B13,Bilqees,Beginner,Scratch,BeginnerScratch,3,3,3,3
recHrBeKaFjRNyYZH,1,2,4,1,1,4,0,0,0,2,2,4,17:30,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,3,3,3,3
recdj2ZrUlCUM9mMq,1,2,4,1,2,2,1,2,0,1,0,0,17:30,I11,Kiah,Intermediate2,Scratch,Intermediate2Scratch,3,4,4,1
rec7nyylCJhtUPQKd,0,1,4,0,1,4,1,2,4,0,1,4,17:30,A13,Jenna,Advanced,Scratch,AdvancedScratch,3,4,1,4
recgBGtg3lQCoaE3K,0,0,4,2,2,4,0,2,4,1,2,4,17:30,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,3,1,4,4
recnUkxXcO9KsguD6,2,0,4,2,0,4,1,1,4,1,0,4,17:30,I13,Dan,Intermediate1,Scratch,Intermediate1Scratch,3,3,2,4
reclQQR2PxOs8hGyA,0,4,4,0,4,4,0,4,4,2,1,1,17:30,B13,Bilqees,Beginner,Scratch,BeginnerScratch,3,2,1,6
recMnwIIgh815oKqq,4,4,1,4,4,1,4,4,1,0,0,0,15:00,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,3,3,0,6
recoPm8madu1dv09d,0,0,0,1,4,1,4,4,1,2,2,1,16:15,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,3,4,2,3
rec3kIaRMjy4fbk7d,4,4,4,0,0,4,0,1,4,4,4,4,16:15,A8,Jenna,Advanced,Python,AdvancedPython,3,1,0,8
rechOqzkAAQ1TAyBI,4,4,4,1,1,1,1,1,1,0,0,0,17:30,I9,Joseph,Intermediate2,Scratch,Intermediate2Scratch,3,6,0,3
recebLn9eMeVSKekd,0,0,0,1,4,2,1,4,2,1,4,2,17:30,A11,Imaan,Advanced,LiveCode,AdvancedLiveCode,3,3,3,3
recE85LuN1HcrFo4b,4,2,1,4,2,1,0,0,0,4,2,1,16:15,B10,Christine,Beginner,Scratch,BeginnerScratch,3,3,3,3
recO6uuvegWzmZ7Vw,0,2,2,0,2,2,2,4,2,0,2,2,16:15,B12,Tiffany,Beginner,Scratch,BeginnerScratch,3,0,8,1
recIadlIC02fYZxnc,4,4,4,1,4,4,0,0,0,1,4,4,15:00,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,3,2,0,7
rechgikuZ39CLixah,0,0,0,1,1,1,4,4,4,4,4,4,16:15,A8,Selasie,Advanced,Python,AdvancedPython,3,3,0,6
rec5Htlc1KHgMZKFa,0,4,4,4,4,0,2,4,4,4,4,0,17:30,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,3,0,1,8
recrN8NA9OtKf67ES,1,4,4,1,2,4,0,0,2,4,4,4,17:30,A13,Matthew,Advanced,Scratch,AdvancedScratch,2,2,2,6
rec1Qr7ggr227Oce5,4,1,1,4,1,1,4,1,1,0,0,1,15:00,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,2,7,0,3
recoQjqZDqvX0GBxV,1,1,1,1,1,1,0,0,4,4,4,4,17:30,B11,Kiah,Beginner,Scratch,BeginnerScratch,2,6,0,4
recx7hqrWm3geERP7,2,2,2,0,2,2,0,2,2,2,2,1,16:15,B13,Kiah,Beginner,Scratch,BeginnerScratch,2,1,9,0
recQEKgLKFgkC3BwF,1,1,0,1,1,2,1,1,0,1,1,2,16:15,I10,Miche,Intermediate2,Scratch,Intermediate2Scratch,2,8,2,0
recol9NYw7mmLlKL8,4,4,1,0,1,1,4,4,1,0,1,1,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,2,6,0,4
recvoQloDLliy9mKc,1,2,2,1,2,2,0,0,2,1,2,2,17:30,A13,Matthew,Advanced,Scratch,AdvancedScratch,2,3,7,0
recV1ZPSCtxipGRaG,1,4,1,4,0,0,4,4,1,4,4,1,17:30,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,2,4,0,6
recbQLpoTyAySSBpq,2,0,0,2,4,4,2,4,4,2,4,4,17:30,P13,Bilqees,PreBeginner,Scratch,PreBeginnerScratch,2,0,4,6
recEFmcm0Ne9L7FFT,1,2,1,0,2,1,1,2,1,0,2,1,16:15,A8,Greg,Advanced,Python,AdvancedPython,2,6,4,0
recfWaxpDgrEyHJHI,2,4,1,1,4,1,1,2,1,1,2,0,16:15,B12,Kiah,Beginner,Scratch,BeginnerScratch,1,6,3,2
recf0gv9zZjT1jXR3,4,2,1,2,4,1,0,2,4,2,4,2,17:30,A13,Matthew,Advanced,Scratch,AdvancedScratch,1,2,5,4
rect4C17i3E3MoXqY,2,4,4,2,4,1,2,2,2,0,1,1,17:30,A8,Michael,Advanced,Python,AdvancedPython,1,3,5,3
reckMr79o4xgcr1Vw,0,4,4,2,4,2,1,2,2,1,2,2,16:15,I9,Hendrik,Intermediate2,Scratch,Intermediate2Scratch,1,2,6,3
rec0WwhFj2poAx0T9,0,1,4,2,2,2,1,4,2,2,4,2,16:15,B12,Tiffany,Beginner,Scratch,BeginnerScratch,1,2,6,3
recXXPicEVaW9Uzts,2,2,0,2,2,2,2,2,2,2,2,2,17:30,I11,Dan,Intermediate2,Scratch,Intermediate2Scratch,1,0,11,0
recfJwWzMBoGdCR5q,2,1,0,2,4,4,4,4,4,4,4,4,17:30,A13,Matthew,Advanced,Scratch,AdvancedScratch,1,1,2,8
recCkGPDZN798Qb5N,2,1,0,4,4,4,4,4,4,4,4,4,17:30,A7,Dan,Advanced,Python,AdvancedPython,1,1,1,9
recLycxGXQlLq5cBc,2,2,1,0,2,2,1,2,2,1,2,2,16:15,B11,Tiffany,Beginner,Scratch,BeginnerScratch,1,3,8,0
rec5qeHib9Y9acm6H,1,4,2,0,2,1,1,1,1,1,2,2,17:30,I10,Miche,Intermediate2,Scratch,Intermediate2Scratch,1,6,4,1
recT7xjKrRlKRlqlj,1,2,0,1,2,1,1,2,1,1,2,1,17:30,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,1,7,4,0
recWvdvM2Tbb2RCS6,2,4,2,2,4,2,2,4,2,2,0,2,16:15,B12,Tiffany,Beginner,Scratch,BeginnerScratch,1,0,8,3
recKIaaGH8lP0G9hr,2,1,2,2,1,2,2,1,2,2,1,2,16:15,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,0,4,8,0
recBQvFhEm2ODHvLJ,2,2,4,2,2,4,2,2,4,2,2,4,17:30,B10,Miche,Beginner,Scratch,BeginnerScratch,0,0,8,4
recdfdF4rmRuhgvgn,2,2,2,4,4,4,2,2,2,2,2,2,16:15,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,0,0,9,3
recjWB3S09I7s3X6D,1,2,2,1,2,2,1,2,2,1,2,2,17:30,A12,David,Advanced,Scratch,AdvancedScratch,0,4,8,0
recEvA9gRfwOGnTMR,2,1,1,4,1,1,4,1,1,2,1,1,15:00,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,8,2,2
recdMuqpWkSQyrPUk,4,2,1,4,4,1,4,2,1,1,1,1,16:15,A12,Imaan,Advanced,Scratch,AdvancedScratch,0,6,2,4
reczlhem2F0Hs30gw,1,4,4,1,4,4,1,4,4,1,2,2,16:15,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,4,2,6
recxKy35JEZ3j3ny1,1,4,4,1,4,4,1,4,4,1,2,2,17:30,I8,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,4,2,6
recl3LOnYYYmkFQvk,1,2,2,1,2,2,2,2,2,1,2,2,17:30,A13,Jenna,Advanced,Scratch,AdvancedScratch,0,3,9,0
recVU708lmlAOjlkA,1,4,2,1,4,2,1,4,2,1,4,2,15:00,A8,Greg,Advanced,Python,AdvancedPython,0,4,4,4
recKyD0qoMjAvQtZd,4,4,1,4,4,1,4,4,1,4,4,1,15:00,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,4,0,8
recQelLukzbdzu8Of,1,2,4,1,2,4,1,4,4,1,4,4,16:15,B13,Christine,Beginner,Scratch,BeginnerScratch,0,4,2,6
rec3AE3seZJVpfCiB,2,2,4,2,2,4,2,2,4,2,2,4,17:30,I12,Joseph,Intermediate1,Scratch,Intermediate1Scratch,0,0,8,4
recm9ParmMkPSS3IR,4,4,4,4,4,4,4,4,4,4,4,4,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,0,0,0,12
recCVR4jKIoikynMz,1,2,1,1,2,1,1,2,1,1,2,1,17:30,A7,Jenna,Advanced,Python,AdvancedPython,0,8,4,0
recGSKd2UjNPNsVjZ,4,2,2,2,1,1,2,2,2,1,1,1,16:15,A13,Jenna,Advanced,Scratch,AdvancedScratch,0,5,6,1
receipCzzzhROITMw,1,4,2,1,4,2,1,4,2,1,4,2,16:15,A8,Greg,Advanced,Python,AdvancedPython,0,4,4,4
rec225REfdUKOnzA3,2,2,1,2,2,1,2,1,1,2,2,1,16:15,I13,Jenna,Intermediate1,Scratch,Intermediate1Scratch,0,5,7,0
recOS130DqSy9r3JW,1,1,1,4,4,4,1,1,1,4,4,4,15:00,I11,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,6,0,6
recwXALwAPFJzb0ij,2,1,1,2,1,1,2,1,1,2,1,1,15:00,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,0,8,4,0
reco6MhOnRcRzKGkX,2,4,1,2,4,1,2,4,1,2,4,1,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,0,4,4,4
rechH2L6F8ui11GEm,1,4,2,1,4,2,1,4,2,1,4,2,16:15,A8,Selasie,Advanced,Python,AdvancedPython,0,4,4,4
recrf9tx9guG0EMz0,4,2,1,4,2,1,4,2,1,4,2,1,17:30,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,0,4,4,4
rec4UeW0QWT1ppysm,2,2,2,2,2,2,2,2,2,2,2,2,15:00,I10,Liza,Intermediate2,Scratch,Intermediate2Scratch,0,0,12,0
recPZIxoTha6uML0t,1,2,4,1,2,4,1,2,4,1,2,4,17:30,A12,David,Advanced,Scratch,AdvancedScratch,0,4,4,4
recL10mr58yov9v6X,1,2,2,1,2,2,1,2,2,1,2,2,15:00,B10,Dieter,Beginner,Scratch,BeginnerScratch,0,4,8,0
recxsE4fun3z9uaUs,2,2,2,2,2,2,2,2,2,2,2,2,16:15,I9,Hendrik,Intermediate2,Scratch,Intermediate2Scratch,0,0,12,0
rec1N97eJ58viU3v5,2,2,2,2,2,2,2,2,2,2,2,2,16:15,A8,Greg,Advanced,Python,AdvancedPython,0,0,12,0
recknL6afilnEYGN2,2,4,2,2,2,2,2,2,2,2,2,2,16:15,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,0,0,11,1
recMG7vJr45cF7msd,1,4,2,1,4,2,1,4,2,1,4,2,16:15,A13,Jenna,Advanced,Scratch,AdvancedScratch,0,4,4,4
recVvz6SX8SDyGY5g,2,4,1,2,4,1,2,4,1,2,4,1,17:30,A11,Imaan,Advanced,LiveCode,AdvancedLiveCode,0,4,4,4
reck35E9ik4PCbetM,1,2,2,1,2,2,1,2,2,2,4,4,16:15,A11,Matthew,Advanced,LiveCode,AdvancedLiveCode,0,3,7,2
recqzgf2W2IzMP5h0,1,4,2,1,4,2,1,4,2,1,4,2,16:15,I8,Liza,Intermediate2,Scratch,Intermediate2Scratch,0,4,4,4
reciRxoRyt74uxu7P,2,2,2,2,2,2,2,2,2,2,2,2,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,0,0,12,0
recSI5pUBw9dzQIym,2,4,1,2,4,1,2,4,1,2,4,1,16:15,A11,Selasie,Advanced,LiveCode,AdvancedLiveCode,0,4,4,4
recDLd8Q2zJmzHlME,2,2,2,2,2,2,2,2,2,2,2,2,17:30,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,0,0,12,0
recJAuT9NCkj9Mp5y,4,4,4,4,4,4,4,4,4,4,4,4,16:15,A9,Vivienne,Advanced,LiveCode,AdvancedLiveCode,0,0,0,12
recf9qjMovaC4gZZQ,4,2,1,4,2,1,4,2,1,4,2,1,17:30,I8,Louise,Intermediate2,Scratch,Intermediate2Scratch,0,4,4,4
reczBinaBPjaxdHFz,1,4,2,1,4,2,1,4,2,1,4,2,16:15,I12,Louise,Intermediate1,Scratch,Intermediate1Scratch,0,4,4,4
recZLnbdCe6xoloaM,1,2,4,1,2,4,2,2,4,2,2,4,16:15,I13,Jenna,Intermediate1,Scratch,Intermediate1Scratch,0,2,6,4
recuyS1xeazPbL5nJ,2,2,2,4,4,4,4,4,4,1,1,1,17:30,B11,Dieter,Beginner,Scratch,BeginnerScratch,0,3,3,6
recD928tLUFS9E09g,4,4,2,2,4,2,2,4,2,4,4,2,15:00,A8,Greg,Advanced,Python,AdvancedPython,0,0,6,6
recOIoMBQJmQ8cuGw,1,4,4,1,4,4,1,4,4,1,4,4,17:30,B11,Kiah,Beginner,Scratch,BeginnerScratch,0,4,0,8
recnSb1Ph2fF3K06s,4,4,4,1,2,4,1,2,4,1,2,4,16:15,B13,Dieter,Beginner,Scratch,BeginnerScratch,0,3,3,6
